GROUP_ID,ARTIFACT_ID,VERSION,LOC,USAGE_NUM,CLASS_NUM
org.owasp,dependency-check-core,6.5.1,28447,9,280
io.spot-next,spot-spring-web-support,1.0.7-BETA-20180827,958,1,25
com.networknt,swagger-security,1.2.0,317,2,3
com.github.liulus,lit-mybatis-spring-boot-starter,2.1,27,0,1
com.alibaba.citrus,citrus-webx-all,3.0.14,80074,7,1611
org.openmuc.framework,openmuc-datalogger-sql,0.19.2,1456,0,15
org.eluder.coveralls,coveralls-maven-plugin,1.1.0,1181,12,24
com.aliyun,edas-maven-plugin,2.30.0,1584,0,24
org.kitesdk,kite-data-hive,0.17.0,1232,9,26
org.flowable,flowable-event-registry,6.7.0,9115,7,151
com.github.agolubev,play-in-zoo_2.10,0.1,725,0,25
org.streampipes,streampipes-user-management,0.60.1,139,4,3
org.hspconsortium.sandbox,hspc-sandbox-manager-api,0.2.2,9720,0,172
net.as-development.asdk,sql-server,1.2.0,398,1,3
za.co.no9,jdbc-8-maven-plugin,8.0,1431,1,32
org.opencms.modules,org.opencms.frontend.templateone.form,8.0.1,3184,1,26
com.wix,http-testkit-marshaller-jackson_2.12,0.1.0,79,4,3
net.databinder,unfiltered-filter-uploads_2.10,0.7.0,1773,0,29
net.dragonshard,dragonshard-core,1.1.1,2431,4,28
net.sf.openas2,openas2-server,2.9.0,14370,1,209
it.uniroma2.art.coda,coda-maven-plugin,1.7.0,449,0,4
org.lambadaframework,lambada-maven-plugin,0.0.5,1120,0,14
com.facebook.presto.pinot,pinot-driver,0.1.2,217265,0,13897
cc.ecore,spring-jfinal,0.0.1,320,0,13
com.github.kyrotiko,vokiller,1.0.0.M1,1366,0,35
com.github.yoojia,next-web-upload,1.1,115,0,2
com.github.mg365,mg-report,1.0,2082,0,24
com.yamanyar,restrict-maven-plugin,0.7,889,0,8
br.com.uol.reconf,reconf-infra,1.1.0,742,1,24
io.sfrei,tracksearch,0.6.2,2311,0,58
com.gistlabs,mechanize,2.0.0-RC1,5852,1,117
fr.maif,thoth-jooq_2.12,1.1.1,904,0,18
ch.dsivd.copper,copper,1.2.2,8382,0,143
com.gitee.oeoe,htmltopdf,1.0.0,329,0,2
com.adouteam,simple-tiny-program,0.0.1,696,0,25
com.atlassian.connect,atlassian-connect-spring-boot-core,1.0.0,1402,3,34
com.joyent.http-signature,http-signature-common,4.0.8,1243,4,25
io.appbase,appbase-droid,1.0.0,790,0,12
com.microsoft.azure,applicationinsights-core,1.0.7,194041,14,3128
com.github.psi-probe,psi-probe-core,3.1.0,19800,4,302
com.scylladb,java-driver-core,4.7.2.0,57699,6,943
group.rober,rober-sql,2.1.4,5394,3,104
org.realityforge.galdr,galdr-core,0.04,3990,0,98
com.github.concrete-cp,cspom_2.13,3.0,35344,1,265
org.json4s,json4s-jackson_2.13.0-M2,3.6.0-M1,1412,1,19
io.basestar,basestar-connector-undertow,1.1.10,187,2,3
com.fitzhi,application,1.6,0,0,264
org.opensingular,singular-wkhtmltopdf-client,1.9.7-RC1,146,4,3
de.otto.edison,edison-oauth,2.0.0-rc3,421,0,12
com.github.mynlp,jigg,0.7.2,69271,0,1660
com.amazon.emr,shims-common,4.3.0,28,5,2
io.github.rcarlosdasilva,kits,0.1,3234,1,43
nl.42,spring-boot-starter-csv,1.1.2,781,0,18
com.github.ankurpathak.primitive,primitive-validation,1.0.1,412,0,17
com.intoverflow.booster,booster-core,1.1.1,34697,2,650
com.hotels,nexusreleasetest,2.1.1,1684,0,41
io.github.azhur,kafka-serde-jsoniter-scala_2.12,0.6.3,179,0,5
com.wuyushuo,vplus-data,1.0.0,5243,12,141
com.github.bamboo-cn,jt-common-core,1.0.3,5479,0,77
com.digitalpebble.stormcrawler,storm-crawler-elasticsearch,1.8,1534,0,22
org.springframework.webflow,org.springframework.binding,2.0.4.RELEASE,5931,7,130
com.geared-minds,getup-maven-plugin,1.1,702,0,6
org.apache.rampart,rampart-core,1.7.0,7489,23,46
com.github.liuzhenghui,weaver-ecology-common,9.00.2003.13.4,199626,0,2277
io.github.ramerf,wind-core,4.0.1-RELEASE,10184,1,185
com.arm.mbed.cloud.sdk,enrollment,1.2.8,1932,1,40
ch.sbb.releasetrain,plugins,0.0.4,125,0,2
com.kenai.jxse,jxse,2.7,95674,0,1061
io.konig,konig-model-merge-maven-plugin,2.1.0,385,0,3
org.grails,grails-datastore-gorm-hibernate,5.0.4.RELEASE,6141,0,93
eu.vitaliy,xades4j,1.2.0,14731,0,509
com.pandora.hydra,hydra-client,1.7.1,242,2,3
com.wgtwo.api.v0.grpc,voicemail,0.1.0,8338,0,82
de.micromata.tpsb,de.micromata.tpsb.staticdoc,2.7.0,5700,0,58
org.liyifeng,table-builder,1.0.1,809,0,9
org.springframework,spring-messaging,4.3.23.RELEASE,12617,165,258
com.stratio.deep,deep-elasticsearch,0.5.0,633,1,6
com.redhat.red.build,koji-build-finder,1.4.0,5672,0,58
org.guvnor,guvnor-services-backend,6.2.0.Beta3,1890,21,54
com.shekhargulati.reactivex,rx-okhttp,0.1.4,989,1,22
ee.telekom.workflow,workflow-web,1.2.8,1801,0,34
org.opendaylight.defense4all,framework.core.impl,1.0.5,2460,2,21
com.fenbi,ytk-learn,0.0.1,24831,0,238
org.jboss.snowdrop,snowdrop-cluster,1.0.0.GA,110,0,3
org.craftercms,crafter-profile-client,3.0.18,830,11,13
com.carrotsearch,hppc-template-processor,0.8.0,12250,1,140
com.github.demidenko05,a-jetty-base,1.0.3,65310,5,742
net.roseboy,jeee-admin,0.0.1,12856,3,131
com.consol.citrus,citrus-http,2.2,1881,17,29
com.epam.jdi,jdi-light,1.0.58,9724,3,388
io.streamnative,pulsar-client-2x-shaded,2.8.0-rc-202105132206,639077,1,9048
org.scorexfoundation,scrypto_2.11,2.1.10,23066,1,384
io.neba,io.neba.neba-core,3.10.0,6237,2,105
com.floragunn,search-guard-6,6.2.3-22.0,8754,9,124
com.googlecode.wicketelements,library,1.2.0,85,3,3
cn.yerl.web,spring-boot-starter-beetlsql,1.0.0,149,0,3
com.markosindustries.distroboy,kafka,0.5.2,201,0,7
io.fabric8,tooling-camel-facade,1.1.0.CR5,804,0,36
org.appverse.web.framework.modules.backend.core.persistence,appverse-web-modules-backend-core-persistence,1.0.1,1023,1,14
io.github.sevenparadigms,kubernetes-embedded-hazelcast,1.0.0,231,1,4
me.ele.openapi,eleme-java-ws-openapi,1.0.2-RELEASE,1641,0,38
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.castransformation-asl,1.6.1,1381,3,19
org.grails,grails-plugin-testing,3.0.14,8238,14,138
me.springframework,spring-me-sample-cmdline,1.0,301,0,11
org.keycloak,keycloak-as7-adapter,3.4.3.Final,61,8,2
com.github.sebrichards,postmark-scala_2.9.1-1,1.0,2952,0,19
ch.rasc,embeddedtc-maven-plugin,1.5,1379,0,15
net.liftweb,JPADemo-spa,2.0-M4,798,1,18
org.linuxprobe,mybatis-universal-crud,2.1.6.RELEASE,5174,2,72
com.github.megafonweblab.histone,histone-acceptance-test,1.9.0,460,2,9
org.codelibs,elasticsearch-dataformat,1.3.1,667707,0,5858
org.graylog2,graylog2-server,2.4.6,91969,14,2366
io.fabric8.quickstarts,cdi-cxf,2.2.152,402,0,8
org.beangle.boot,beangle-boot_2.13,0.0.20,2976,1,43
io.github.azagniotov,stubby4j,7.3.2,230091,1,3792
org.apertereports,common,2.2.1,1225,7,32
net.rossonet,ar4k-ai,0.9.1014,736,5,13
org.flowable,flowable-engine-common,6.7.1,21188,23,382
io.github.qcjwq.craftsman.logstash.logback,logstash-logback-encoder,0.0.1,127,0,4
org.wildfly,wildfly-jaxrs,10.1.0.Final,1481,9,22
io.brooklyn,brooklyn-core,0.4.0,44706,27,545
com.netflix.raigad,raigad-es-extensions,150.0.0,385,1,7
io.syndesis.server,server-endpoint,1.3.0,6098,3,133
com.nimbusframework,nimbus-core,0.6,19878,5,311
org.keycloak,keycloak-undertow-adapter-spi,18.0.1,494,14,15
de.unibonn.iai.eis,luzzu-communications,1.0.1,229,0,3
com.github.youtongluan,sumk,1.8.2,20683,4,421
com.onegevity,onegevity-results-sdk,1.0.0,2069,1,30
cloud.altemista.fwk.soap,cloud-altemistafwk-core-soap,3.0.0.RELEASE,30,3,1
io.oasp.java.modules,oasp4j-logging,3.0.0-alpha.1,377,3,7
com.maojianwei.wechat,wechat-message-notify,1.0,417,1,13
co.cask.hydrator,format-common,2.1.0,1924,9,47
com.wire,xenon,1.3.4,54131,2,255
com.consol.citrus,citrus-docker,2.7.2,1254,3,30
org.doctester,doctester-core,1.1.3,1022,3,13
org.apache.any23,apache-any23-mime,2.4,283,3,4
de.eacg,ecs-mvn-plugin,0.0.1,932,0,10
info.freelibrary,jiiify-presentation,0.5.0-v3,9666,0,102
com.github.bjlhx15,common-pdf,0.0.1,365,0,6
org.http4s,http4s-async-http-client_2.10,0.15.4a,1309,0,27
com.zandero,rest.vertx,0.8.7,3973,2,61
com.mgmtp.jfunk,jfunk-data-excel,3.1.0-rc-5,224,0,5
com.github.forcetower,juice,1.6.2,13369,0,136
cn.dreampie,jfinal-shiro,0.1,1841,2,32
com.github.qxo,termd-core,1.1.7.8,10976,0,192
com.linecorp.centraldogma,centraldogma-common,0.23.0,3673,17,69
io.packagecloud,client,3.0.1,670,0,21
org.springframework.ldap,spring-ldap-test,1.3.1.RELEASE,489,10,6
cn.joylau.code,joylau-office,1.0-RELEASE,2485,0,57
org.bedework,bw-util-elasticsearch,4.0.7,896,4,9
sk.lukasvasek,project-version-dategenerator-mvn,0.0.001,108,0,1
org.robovm,robovm-templater,1.4.0,256,0,1
com.proofpoint.event,event-collector,1.10,2135,0,48
com.gitee.ssyujay1,mybatis-plus-x,1.0.1,6309,0,76
org.jasig.service,delegated-saml-authentication,1.1.0,1432,0,20
com.github.rapidark,rapid-ark-platform,0.1.1,19163,1,260
org.drools,drools-osgi-examples,6.0.0.Beta2,178,0,5
cz.jirutka.validator,validator-collection,2.0,420,4,12
org.bsc.maven,confluence-reporting-maven-plugin,4.11,4354,0,48
org.wicketstuff,wicketstuff-restannotations,7.0.0,1822,21,41
cn.com.itez,jwinner-kit,0.1.0,5189,2,84
org.json4s,json4s-jackson_2.10,3.6.0-M1,1409,152,25
com.guigarage,login-with-fx,0.7,545,0,12
org.toile-libre.libe,curl,0.0.2,484,2,11
ro.kuberam.maven.plugins,kuberam-expath-plugin,0.5.6,999,0,17
cn.springcloud.gray,spring-cloud-gray-client,A.2.0.0,9549,14,256
io.ddf,ddf_jdbc_2.10,1.4.0,501,1,7
com.liferay,com.liferay.portal.tools.service.builder,1.0.120,20222,2,115
top.dcenter,ums-core-spring-boot-starter,2.1.8,15208,7,321
org.lockss.laaws,lockss-core,2.5.0,200974,8,2254
org.owasp,dependency-check-core,2.0.1,15412,9,166
org.awake-file,awake-file,2.0.1,11978,1,654
com.amazon.opendistroforelasticsearch,opendistro_security,1.2.0.0,18115,1,276
com.jingsky,com.jingsky.util,1.0.1-RELEASE,8854,0,60
org.kairosdb,kairosdb,0.9.4-5,15486,4,318
org.easybatch,easybatch-msexcel,5.3.0,552,0,7
org.syncope.identityconnectors.bundles.staticws,staticwebservice,0.2.1,653,1,4
org.neo4j,neo4j-security-enterprise,3.3.1,3967,6,54
com.excelsiorjet,excelsior-jet-maven-plugin,0.9.4,610,0,5
com.esmartwave.analytics.javasdk,TrackingSystemSDK,1.0.0,271,0,5
org.keycloak,keycloak-core,1.8.0.CR3,7987,239,106
com.github.mg365,mg-groovy,1.0,4501,1,77
org.sonatype.security.realms,security-xml-realm,3.0.2,2133,3,22
org.springframework,spring-core,3.0.5.RELEASE,16390,4662,296
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.tei-asl,1.7.0,337,5,3
net.awired.ajsl,ajsl-web,0.4,465,3,13
org.wikimedia.elasticsearch.swift,swift-repository-plugin,0.6,393,0,10
org.apache.airavata,airavata-gfac-core,0.11,8824,14,109
eu.fbk.dh,tint-eval,0.2,642,0,16
cn.taketoday,today-framework,1.0.0.RELEASE,7572,1,106
com.github.biezhi,jdoc,1.0,2228,0,53
org.grails,grails-datastore-gorm-mongodb,5.0.12.RELEASE,12077,5,292
com.scireum,sirius-web,18.0,20938,4,296
org.apache.hadoop,hadoop-common,2.7.2,129389,668,1999
com.networknt,eventuate-jdbc,1.4.0,489,6,10
org.smallmind,web-jersey,3.1.0,3359,5,100
org.grails,grails-web-mvc,3.0.11,652,1,11
io.openlineage,openlineage-proxy,0.8.2,905069,0,14602
global.hh,biostime-openapi-sdk,1.1.0,2026,0,44
org.thlws,payment-wechat,1.0.3,4455,0,38
com.imsweb,algorithms,2.3,10985,2,106
com.cooldatasoft,wicket-menu,7.0.0.0,788,1,25
org.wicketstuff,wicketstuff-logback,7.0.0,232,1,7
com.pushpopsoft,json-rpc-lib-client,0.0.1,983,0,37
com.themodernway,themodernway-server-core,1.3.1-RELEASE,19824,5,377
com.github.jiayuhan-it,hadoop-auth,2.7.3JYHTEST,2250,7,37
com.rookiefly.open.shardbatis,shardbatis,2.2.0,799,0,16
org.opennms.elasticsearch,elasticsearch-drift-plugin,7.2.0,1349,0,16
com.esaulpaugh,headlong,3.8.2,6211,6,55
com.naspat,wx-tools-mp,0.0.6,28516,1,382
org.ojbc.bundles.adapters,incident-arrest-analytics-staging-adapter,1.0.1,2856,0,64
org.wicketopia,wicketopia,0.9.2,2306,8,110
com.frogfront,web-crawler,0.1.1,286,0,10
org.wicketstuff,wicketstuff-push-core,7.0.0,260,2,12
io.shardingjdbc,sharding-jdbc-core,2.0.3,16546,15,398
com.networknt,info,1.1.1,136,10,2
im.mak,waves-crypto-java,1.0,1227,0,14
com.soklet,soklet-jetty,1.0.17,373,0,9
com.hashmapinc.tempus,tempus-kubeless-utility,1.0.0,130,0,2
org.labun.jooq,code-generator,1.0,1866,0,33
org.appverse.web.framework.modules.backend.core.cache,appverse-web-modules-backend-core-cache,1.0.2,33,0,1
com.theoryinpractise,halbuilder5,5.0.1,1839,1,41
com.bugvm,bugvm-gradle,1.1.5,718,0,15
cn.jmicro,jmicro.mybatis,0.0.3-RELEASE,777,1,9
org.dbflute.lasta,lastaflute,0.6.0-RC1,18849,1,320
net.abstractfactory.plum,plum-lib-view-html,0.1.26,2818,2,65
co.cask.cdap,cdap-spark-core,3.4.3,8601,5,209
info.hupel,libisabelle-setup_2.11,0.9.2,4011,3,81
com.hedera.hashgraph,sdk,2.0.3,69364,2,849
org.grails,grails-web-taglib,3.0.10,700,1,28
org.jbpm,jbpm-human-task-audit,7.16.0.Final,5025,29,65
org.grails,grails-test,3.1.0.M3,2552,14,32
org.fcrepo.camel,fcrepo-audit-triplestore,4.8.0,171,4,3
com.github.bumptech.glide,okhttp3-integration,4.1.0,182,62,49
com.zhu8fei.easy-test,easy-test-spring,0.1,280,0,10
org.apache.synapse,synapse-core,2.0.0,33618,41,420
com.hotels,shunting-yard-receiver-kinesis,0.0.1,373,2,12
io.earcam.utilitarian,io.earcam.utilitarian.site.search.offline,1.2.0,1065,1,29
org.wicketstuff,theme-tester,1.4.17.1,54,0,2
org.drools,drools-examples,7.4.1.Final,10832,1,333
com.treasuredata.client,td-client,0.8.14,7903,3,128
it.techgap,tgi-commons-security,1.2.2,369,1,18
com.kurento.kmf,kmf-repository-api,3.0.6,2078,1,35
org.brutusin,rpc-impl,1.6.4,2613,6,64
org.biacode.escommons,rest-rs,1.0.0,99,0,1
com.frugalmechanic,fm-common_2.11,0.24.0,47426,6,1187
se.vgregion.commons-util,commons-util-core-bc-composite-svc-pivotaltracker,3.16,611,1,11
org.tynamo,tapestry-security,0.6.1,2765,18,69
net.wouterdanes,mustache-maven-plugin,1.0,378,0,3
org.datavec,datavec-hadoop,1.0.0-beta5,1119,3,13
ru.greatbit.whoru,jira-auth-provider,1.2,2151,0,14
org.apache.turbine,turbine,5.0,14979,0,250
io.github.rcarlosdasilva,cogen,0.1,2055,0,32
net.oschina.dajiangnan,cmppserver,1.0.7,4548,0,55
com.ecfront,ez-dbutils,2.8.0,3568,2,64
org.appverse.web.framework.modules.backend.frontfacade.gxt,appverse-web-modules-backend-frontfacade-gxt,1.0.2,579,0,23
com.inin.analytics,elasticsearch-lambda,1.0.6,1687,0,40
net.orfjackal.retrolambda,retrolambda-maven-plugin,1.2.0,152,1,4
org.hawkular.apm,hawkular-apm-examples-vertx-opentracing-common,0.13.0.Final,102,4,4
sh.almond,ammonite-spark_2.12,0.8.0,1286,1,14
org.wildfly,wildfly-rts,8.2.1.Final,874,5,21
org.ow2.petals.flowable,flowable-common-rest,6.2.1-PETALS-1,767,1,25
cl.daplay,jsurbtc,3.0.0,3181,0,53
com.github.jeff-dong,marble-agent,1.0.0-SNAPSHOTS,3153,0,80
com.dwolla,pgp-testkit_2.13,0.2.2,890,0,10
net.databinder,dispatch-gae_2.8.1,0.8.7,521,0,10
org.wicketstuff,wicketstuff-javaee-inject,7.0.0,353,2,10
com.github.bytegriffin,get4j-core,1.2.0,8047,2,96
io.zipkin.finagle,zipkin-finagle-scribe_2.11,0.3.3,262,0,13
net.sf.javaprinciples.core,core-impl,2.0.4,49,0,1
org.mycore,mycore-media,2018.06.0.3,532,3,15
nz.net.catalyst,mobile-dds,1.1.1,277,0,5
com.jdroidframework,jdroid-java-http-apache,0.9.1,585,1,16
de.julielab,jcore-lingpipe-porterstemmer-ae,2.2.0,31,0,1
net.databinder,dispatch-futures_2.8.0,0.8.6,250,3,15
com.volcengine,byteplus-sdk,1.0.12,122754,0,673
de.otto.edison,edison-hmac,0.2.3,178,0,4
net.dreamlu,lutool-boot,0.0.5,1074,1,33
io.nosqlbench,engine-api,3.12.1,16268,25,300
de.saly,elasticsearch-sample-plugin-audit,1.1,813,0,27
org.grails,grails-encoder,3.0.0.RC3,6999,5,132
org.opencms.modules,org.opencms.workplace.tools.accounts,8.5.0,12058,0,96
net.dempsy,dempsy-cluster.zookeeper,2.1.1,368,3,7
com.byclosure.maven.plugins,google-storage-upload,0.0.3,439,0,3
org.springframework.social,spring-social-core,1.1.2.RELEASE,3732,86,111
io.inugami,inugami_configuration,2.0.0,4546,5,75
edu.jhu.hlt,acute,2.3.0,235,1,8
in.iampsk.oneservice.common,oneservice-common,1.0.5,2586,0,70
org.zalando,logbook-spring-boot-autoconfigure,2.4.2,455,5,9
sk.objectify,notiflow,1.1.12,21577,0,380
info.hupel.fork.com.verizon,remotely_2.10,1.5.0,28202,0,574
info.batey.kafka,kafka-unit,0.1.3,233,5,4
com.bitplan.pdfextractor,com.bitplan.pdfextractor,0.0.1,454,0,8
com.lucidworks.spark,spark-solr,3.5.5-fusion-4.1.x-2,27951,3,431
com.alexecollins.docker,docker-maven-plugin,2.0.1,465,0,8
com.jakewharton.retrofit,retrofit2-reactor-adapter,2.0.0,304,0,8
com.atlassian.asap,asap-server-spring-security,2.10.0,216,1,5
org.keycloak,keycloak-jetty91-adapter,1.5.0-Final,113,1,3
com.daml,participant-integration-api_2.12,1.18.1-snapshot.20220113.8434.1.1724373f,71396,8,1003
org.codelibs,elasticsearch-langfield,5.3.0,1313,0,15
com.lvonce,hera,0.0.2,2048,0,56
org.keycloak,keycloak-broker-core,1.2.0.Final,693,4,14
org.flowable,flowable-common-rest,6.1.0,765,15,25
com.huifu.adapay.core,adapay-core-sdk,1.2.8,961,1,18
info.xiancloud,xian-curator-client,0.2.0-pre2,2095,1,62
de.javakaffee.msm,memcached-session-manager-tc7,1.8.2,429,7,4
com.geteventstore,eventstore-client-core_3,8.0.0,61014,1,777
com.networknt,deref-token,1.5.24,88,1,2
com.datastax.oss,java-driver-core,4.6.0,56543,161,921
io.archivesunleashed,aut,0.18.1,9271,0,298
edu.jhu.hlt,acute,2.1.2,235,1,8
com.ppolivka.solr.extensions,softmax,1.1.3,173,0,1
com.twitter,util-zk-test_2.10,6.24.0,97,3,3
org.wicketstuff,wicket-mount-core,7.0.0,305,2,6
com.github.dimovelev,metrics-sampler-core,0.9.1,4935,15,130
com.norbitltd,spoiwo_2.12,1.2.0,29009,4,151
dev.yafatek,yafatek-restcore,1.0.107,1154,0,30
com.github.twogoods,tgdao-example,0.1.3,249,0,3
org.jiucai,appframework,2.3.0,7955,0,124
io.eels,eel-hive_2.11,0.15.0,782,1,18
top.bayberry,bayberry-core,0.0.2,31086,10,346
com.ibm.stocator,stocator,1.0.5,2775,2,36
com.fortitudetec,elucidation-bundle,2.0.1,802,0,17
com.twitter,finagle-base-http_2.12,20.3.0,21371,5,239
com.digitalpebble.behemoth,behemoth-core,1.1,1349,7,18
com.walmartlabs.ollie,ollie,0.0.25,2389,3,61
io.buji,buji-pac4j,2.0.2,423,9,9
fr.univ-nantes.julestar,uima-mapper,1.1,314,1,6
io.vertigo,vertigo-quarto-impl,0.9.4,3968,2,85
org.dellroad,dellroad-stuff-vaadin7,2.4.0,3978,7,107
org.dspace,dspace-api,7.0,106126,43,1252
org.realityforge.webtack,webtack-elemental3-promise,0.03,196,1,10
io.milton,milton-mail-server,3.0.0.93,1853,1,29
org.mule.modules,mule-module-builders,3.8.0,338,10,7
com.monitorjbl,xlsx-streamer,0.2.9,686,28,13
nl.inl.blacklab,blacklab,1.7.2,47844,3,579
org.anarres.dhcp,dhcp-server-mina,1.0.0,251,0,7
cn.com.itez,jwinner-base,0.1.5,40907,0,742
de.tudarmstadt.ukp.shibhttpclient,shib-http-client,1.0.0,396,1,5
io.lighty.modules,lighty-aaa,13.0.1,459,1,7
org.wildfly.security.elytron-web,undertow-server,1.7.0.CR3,942,13,18
cn.patterncat,rest-sql-query,1.5.0,4587,0,105
com.strategicgains,RestExpress,0.10.3,5198,18,115
com.kurento.kmf,kmf-content-api,3.0.5,2755,0,57
com.github.autoexsel,autoexsel,1.0.0,5727,0,45
br.com.anteros,Anteros-RestDoc-Maven-Plugin,1.0.19,8577,0,41
com.trib3,server,1.4.527,1702,2,53
org.opencms.modules,org.opencms.frontend.layoutpage,8.0.1,775,1,5
fr.univ-nantes.julestar,uima-tokenizer,1.1,559,1,9
net.hamnaberg,scala-archiver_2.10,0.2.0,2692,0,59
com.naspat,wx-tools-cp,0.1.0,6420,0,88
com.mparticle,server-events-sdk,2.3.0,9394,0,96
in.jlibs,jlibs-wamp4j-netty,3.0.0,539,1,14
com.yahoo.datasketches,sketches-pig,0.6.0,2823,0,63
de.tudarmstadt.ukp.dkpro.keyphrases,de.tudarmstadt.ukp.dkpro.keyphrases.core-asl,1.5.0,3210,5,60
fr.univ-nantes.julestar,uima-tokens-regex,1.0,3990,2,55
top.plong,ms-common-bean,0.0.2,3186,2,65
org.broadleafcommerce,broadleaf-common,1.6.2-GA,9421,6,207
org.grails,grails-datastore-gorm-redis,5.0.12.RELEASE,4164,0,146
org.wicketstuff,dojo-api,1.4.17.1,2543,0,75
com.liferay,com.liferay.portal.scripting.groovy,2.0.0,222213,0,3128
org.fcrepo,fcrepo-sequencer-archives,4.0.0-alpha-1,71,1,1
com.github.theborakompanioni,thymeleaf-extras-shiro,1.0.1,818,9,22
org.nuiton,nuiton-utils-maven-report-plugin,2.6.4,810,0,6
com.github.gitssie,play-changestream_2.12,2.6.7,7146,0,65
fr.univ-nantes.termsuite,termsuite-core,3.0.3,888146,2,13545
org.codelibs.fess,fess-crawler,2.6.3,12554,5,156
io.oasp.java.modules,oasp4j-service,2.6.0,596,3,20
io.swagger,swagger-jaxrs,1.5.17,2820,117,32
org.keycloak,keycloak-camel-undertow,6.0.0,316,1,4
com.amazonaws,amazon-neptune-gremlin-java-sigv4,1.0.5,274,0,6
org.apache.solr,solr-analytics,5.4.0,5262,0,125
ch.sbb.releasetrain,action,0.0.26,361,1,5
net.rossonet,ar4k-agent-watson,0.9.1000,294,0,4
club.gclmit,chaos-core,2.3.2,5180,7,110
org.wicketstuff,wicketstuff-browserid,7.0.0,409,1,14
com.github.alexcojocaru,elasticsearch-maven-plugin,6.18,3621,0,76
com.hotels,shunting-yard-receiver-kafka,0.0.2,176,2,4
com.ibasco.agql,agql-coc-webapi,0.1.0,2076,1,65
guru.nidi.languager,languager-core,1.2.3,1903,1,47
org.forome,annotations,0.6.1.144,1407039,0,28085
org.onosproject,onos-drivers-ovsdb,1.8.6,473,1,6
org.teiid,teiid-optional-json,13.1.0,138,1,1
com.vaadin,vaadin-spring-security,3.2.0,57,0,1
com.joyent.http-signature,http-signature-common,2.0.2,573,4,9
io.konig,konig-schemagen-maven-plugin,1.0.4,339,0,2
com.nannoq,auth,1.0.8,5386,0,198
org.jbpm,jbpm-case-mgmt-impl,7.45.0.Final,7306,6,76
com.seeuletter,seeuletter-java,1.0.1,1369,0,27
opensymphony,xwork,2.0-beta-3,17218,28,337
com.google.oauth-client,google-oauth-client,1.23.0,2552,106,47
sh.platform,config,2.2.2,878,0,29
com.messagemedia.sdk,lookups,1.0.0,1126,0,29
com.azure.spring,azure-spring-cloud-telemetry,2.5.0,517,2,12
org.wildfly.core,wildfly-cli,3.0.0.Final,35887,19,745
cn.home1,oss-keygen,1.0.6.OSS,109,0,2
org.opencadc,nom-tam-fits,1.16.2,21437,3,326
com.linecorp.centraldogma,centraldogma-client-spring-boot-autoconfigure,0.21.1,92,1,3
org.apache.nutch,nutch,1.15,32774,1,473
cn.renlm.plugins,My-Plugin,1.9.14,4086,0,60
com.netflix.ribbon,ribbon-httpclient,0.1.1,1288,20,18
net.streamok,streamok-distribution-chaosmonkey,0.0.2,415,0,13
com.github.emc-mongoose,mongoose-run,3.5.0-alpha3,1544,0,20
net.databinder,dispatch-http-json_2.8.0.Beta1,0.7.4,123,4,5
org.unitils.soapui,unitils-soapui,1.0.1,374,0,8
com.ecfront.dew,common,1.3.16,2448,15,42
cn.net.vidyo,dylink-data-yd,2.1.0.7.RELEASE,2703,0,36
com.cinchapi,concourse-import,0.9.4,1566,1,15
org.apache.tapestry,tapestry-ioc,5.3.1,15641,10,470
org.apache.taglibs,taglibs-standard-compat,1.2.3,1369,9,36
com.jakewharton.retrofit,retrofit2-kotlin-coroutines-experimental-adapter,0.0.1,219,3,7
de.schlichtherle.truezip,truezip-driver-http,7.7.7,450,1,9
org.dkpro.similarity,dkpro-similarity-algorithms-lexical-asl,2.2.0,1704,3,41
org.teamapps,universal-db,0.2.15,15827,3,186
cn.baiweigang,qtaf,1.0.0,5136,0,44
